State FIPS Code,State,State Abbreviation,year,month,day,date,mw,mw_healthinsurance,mw_smallbusiness,mw_youth,source,source_2,source_notes
50,Vermont,VT,2015,1,1,01jan2015,9.00,11.75,,,Vermont - State Website - Minimum Wage Poster 2014 - 01.14.2021,,
50,Vermont,VT,2016,1,1,01jan2016,10.00,12.55,,,Vermont - State Website - Minimum Wage Poster 2014 - 01.14.2021,,
50,Vermont,VT,2017,1,1,01jan2017,10.00,12.55,,,Vermont - State Website - Minimum Wage Poster 2014 - 01.14.2021,,
50,Vermont,VT,2018,1,1,01jan2018,11.00,9.50,,,Vermont - State Website - Minimum Wage Poster 2014 - 01.14.2022,,
50,Vermont,VT,2019,1,1,01jan2019,11.00,11.00,,,http://labor.vermont.gov/wordpress/wp-content/uploads/Minimum-Wage-Poster.pdf,,
50,Vermont,VT,2020,1,1,01jan2020,11.00,12.00,,,https://labor.vermont.gov/wage-and-hour,,
50,Vermont,VT,2021,1,1,01jan2021,12.00,12.00,,,https://labor.vermont.gov/rights-and-wages,,
50,Vermont,VT,2022,1,1,01jan2022,13.00,13.50,,,https://labor.vermont.gov/rights-and-wages,,
50,Vermont,VT,2022,12,31,31dec2022,13.00,15.00,,,CURRENT,,
53,Washington,WA,1961,6,30,30jun1961,1.00,1.15,,,Washington - State Website - History of Washington Minimum Wage - 01.14.2016,,
53,Washington,WA,1962,1,1,01jan1962,1.00,1.25,,,Washington - State Website - History of Washington Minimum Wage - 01.14.2017,,
53,Washington,WA,1968,1,1,01jan1968,2.00,1.60,,,Washington - State Website - History of Washington Minimum Wage - 01.14.2018,,
53,Washington,WA,1974,1,1,01jan1974,2.00,1.80,,,Washington - State Website - History of Washington Minimum Wage - 01.14.2019,,
53,Washington,WA,1975,9,1,01sep1975,2.00,2.00,,,Washington - State Website - History of Washington Minimum Wage - 01.14.2020,,
53,Washington,WA,1976,1,1,01jan1976,2.00,2.30,,,Washington - State Website - History of Washington Minimum Wage - 01.14.2021,,
53,Washington,WA,1989,1,1,01jan1989,4.00,3.85,,,Washington - State Website - History of Washington Minimum Wage - 01.14.2022,,
53,Washington,WA,1990,1,1,01jan1990,4.00,4.25,,,Washington - State Website - History of Washington Minimum Wage - 01.14.2023,,
53,Washington,WA,1994,1,1,01jan1994,5.00,4.90,,,Washington - State Website - History of Washington Minimum Wage - 01.14.2024,,
53,Washington,WA,1997,9,1,01sep1997,5.00,5.15,,,Washington - State Website - History of Washington Minimum Wage - 01.14.2025,,
53,Washington,WA,1999,1,1,01jan1999,6.00,5.70,,,Washington - State Website - History of Washington Minimum Wage - 01.14.2026,,
53,Washington,WA,2000,1,1,01jan2000,7.00,6.50,,,Washington - State Website - History of Washington Minimum Wage - 01.14.2027,,
53,Washington,WA,2001,1,1,01jan2001,7.00,6.72,,,Washington - State Website - History of Washington Minimum Wage - 01.14.2028,,
53,Washington,WA,2002,1,1,01jan2002,7.00,6.90,,,Washington - State Website - History of Washington Minimum Wage - 01.14.2029,,
53,Washington,WA,2003,1,1,01jan2003,7.00,7.01,,,Washington - State Website - History of Washington Minimum Wage - 01.14.2030,,
53,Washington,WA,2004,1,1,01jan2004,7.00,7.16,,,Washington - State Website - History of Washington Minimum Wage - 01.14.2031,,
53,Washington,WA,2005,1,1,01jan2005,7.00,7.35,,,Washington - State Website - History of Washington Minimum Wage - 01.14.2032,,
53,Washington,WA,2006,1,1,01jan2006,8.00,7.63,,,Washington - State Website - History of Washington Minimum Wage - 01.14.2033,,
53,Washington,WA,2007,1,1,01jan2007,8.00,7.93,,,Washington - State Website - History of Washington Minimum Wage - 01.14.2034,,
53,Washington,WA,2008,1,1,01jan2008,8.00,8.07,,,Washington - State Website - History of Washington Minimum Wage - 01.14.2035,,
53,Washington,WA,2009,1,1,01jan2009,9.00,8.55,,,Washington - State Website - History of Washington Minimum Wage - 01.14.2036,,
53,Washington,WA,2011,1,1,01jan2011,9.00,8.67,,,Washington - State Website - History of Washington Minimum Wage - 01.14.2037,,
53,Washington,WA,2012,1,1,01jan2012,9.00,9.04,,,Washington - State Website - History of Washington Minimum Wage - 01.14.2038,,
53,Washington,WA,2013,1,1,01jan2013,9.00,9.19,,,Washington - State Website - History of Washington Minimum Wage - 01.14.2039,,
53,Washington,WA,2014,1,1,01jan2014,9.00,9.32,,,Washington - State Website - History of Washington Minimum Wage - 01.14.2040,,
53,Washington,WA,2015,1,1,01jan2015,9.00,9.47,,,Washington - State Website - History of Washington Minimum Wage - 01.14.2041,,
53,Washington,WA,2017,1,1,01jan2017,11.00,11.00,,,Washington - State Website - History of Washington Minimum Wage - 01.14.2041,,
53,Washington,WA,2018,1,1,01jan2018,12.00,11.50,,,http://www.lni.wa.gov/WorkplaceRights/Wages/Minimum/History/default.asp,,
53,Washington,WA,2019,1,1,01jan2019,12.00,12.00,,,http://www.lni.wa.gov/WorkplaceRights/Wages/Minimum/History/default.asp,,
53,Washington,WA,2020,1,1,01jan2020,14.00,13.50,,,http://www.lni.wa.gov/WorkplaceRights/Wages/Minimum/History/default.asp,,
53,Washington,WA,2021,1,1,01jan2021,14.00,13.96,,,https://lni.wa.gov/workers-rights/wages/minimum-wage/,,
53,Washington,WA,2022,1,1,01jan2022,14.00,14.49,,,https://lni.wa.gov/workers-rights/_docs/FY22-084-2022MinimumWageAnnouncement.pdf,,
53,Washington,WA,2022,12,31,31dec2022,14.00,14.49,,,CURRENT,CURRENT,
55,Wisconsin,WI,1975,7,1,01jul1975,2.00,1.00,,,Wisconsin - Report - Historical Resume of the Minimum Wage Regulations - 01.14.2016,,
55,Wisconsin,WI,1976,1,1,01jan1976,2.00,1.20,,,Wisconsin - Report - Historical Resume of the Minimum Wage Regulations - 01.14.2017,,
55,Wisconsin,WI,1977,1,1,01jan1977,2.00,1.40,,,Wisconsin - Report - Historical Resume of the Minimum Wage Regulations - 01.14.2018,,
55,Wisconsin,WI,1978,8,1,01aug1978,3.00,1.60,,,Wisconsin - Report - Historical Resume of the Minimum Wage Regulations - 01.14.2019,,
55,Wisconsin,WI,1979,1,1,01jan1979,3.00,1.00,,,Wisconsin - Report - Historical Resume of the Minimum Wage Regulations - 01.14.2020,,
55,Wisconsin,WI,1980,1,1,01jan1980,3.00,2.00,,,Wisconsin - Report - Historical Resume of the Minimum Wage Regulations - 01.14.2021,,
55,Wisconsin,WI,1981,1,1,01jan1981,3.00,2.20,,,Wisconsin - Report - Historical Resume of the Minimum Wage Regulations - 01.14.2022,,
55,Wisconsin,WI,1987,9,1,01sep1987,3.00,2.75,,,Wisconsin - Report - Historical Resume of the Minimum Wage Regulations - 01.14.2023,,
55,Wisconsin,WI,1989,7,1,01jul1989,4.00,3.05,,,Wisconsin - Report - Historical Resume of the Minimum Wage Regulations - 01.14.2024,,
55,Wisconsin,WI,1992,3,1,01mar1992,4.00,3.35,,,Wisconsin - Report - Historical Resume of the Minimum Wage Regulations - 01.14.2025,,
55,Wisconsin,WI,1996,10,1,01oct1996,5.00,4.25,,,Wisconsin - Report - Historical Resume of the Minimum Wage Regulations - 01.14.2026,,
55,Wisconsin,WI,1997,9,1,01sep1997,5.00,4.75,,,Wisconsin - Report - Historical Resume of the Minimum Wage Regulations - 01.14.2027,,
55,Wisconsin,WI,2005,6,1,01jun2005,6.00,5.15,,,Wisconsin - Report - Historical Resume of the Minimum Wage Regulations - 01.14.2028,,
55,Wisconsin,WI,2006,6,1,01jun2006,7.00,5.85,,,Wisconsin - Report - Historical Resume of the Minimum Wage Regulations - 01.14.2029,,
55,Wisconsin,WI,2009,7,24,24jul2009,7.00,6.55,,,Wisconsin - Report - Historical Resume of the Minimum Wage Regulations - 01.14.2030,,
55,Wisconsin,WI,2022,12,31,31dec2022,7.00,7.25,,,CURRENT,CURRENT,
54,West Virginia,WV,1969,1,1,01jan1969,1.00,8.00,,,West Virginia - State Website - Minimum Wage History - 01.14.2016,,
54,West Virginia,WV,1971,1,1,01jan1971,1.00,8.75,,,West Virginia - State Website - Minimum Wage History - 01.14.2017,,
54,West Virginia,WV,1972,7,1,01jul1972,1.00,8.75,,,West Virginia - State Website - Minimum Wage History - 01.14.2018,,
54,West Virginia,WV,1973,7,1,01jul1973,2.00,2.00,,,West Virginia - State Website - Minimum Wage History - 01.14.2019,,
54,West Virginia,WV,1975,7,1,01jul1975,2.00,2.10,,,West Virginia - State Website - Minimum Wage History - 01.14.2021,,
54,West Virginia,WV,1976,7,1,01jul1976,2.00,2.20,,,West Virginia - State Website - Minimum Wage History - 01.14.2022,,
54,West Virginia,WV,1981,7,1,01jul1981,3.00,2.55,,,West Virginia - State Website - Minimum Wage History - 01.14.2023,,
54,West Virginia,WV,1982,7,1,01jul1982,3.00,2.80,,,West Virginia - State Website - Minimum Wage History - 01.14.2024,,
54,West Virginia,WV,1984,7,1,01jul1984,1.00,3.00,,,West Virginia - State Website - Minimum Wage History - 01.14.2020,,
54,West Virginia,WV,1986,7,1,01jul1986,3.00,3.25,,,West Virginia - State Website - Minimum Wage History - 01.14.2025,,
54,West Virginia,WV,1992,4,1,01apr1992,4.00,3.35,,,West Virginia - State Website - Minimum Wage History - 01.14.2026,,
54,West Virginia,WV,1997,10,1,01oct1997,5.00,3.65,,,West Virginia - State Website - Minimum Wage History - 01.14.2027,,
54,West Virginia,WV,1998,9,1,01sep1998,5.00,4.25,,,West Virginia - State Website - Minimum Wage History - 01.14.2028,,
54,West Virginia,WV,2006,7,1,01jul2006,6.00,4.75,,,West Virginia - State Website - Minimum Wage History - 01.14.2029,,
54,West Virginia,WV,2007,7,1,01jul2007,7.00,5.15,,,West Virginia - State Website - Minimum Wage History - 01.14.2030,,
54,West Virginia,WV,2008,7,1,01jul2008,7.00,5.70,,,West Virginia - State Website - Minimum Wage History - 01.14.2031,,
54,West Virginia,WV,2015,1,1,01jan2015,8.00,6.50,,,West Virginia - State Website - Minimum Wage Poster 2015 - 06.27.2016,,
54,West Virginia,WV,2016,1,1,01jan2016,9.00,7.25,,,West Virginia - State Website - Minimum Wage Poster 2015 - 06.27.2016,,
54,West Virginia,WV,2022,12,31,31dec2022,9.00,7.25,,,CURRENT,CURRENT,
56,Wyoming,WY,2022,12,31,31dec2022,7.00,7.25,,,CURRENT,CURRENT,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
